Unnamed: 0,Brand,Price,Processor_Name,RAM_Expandable,RAM,RAM_TYPE,Ghz,Display_type,Display,GPU,SSD,HDD,Adapter,Battery_Life,Battery_Life_num
3143,AVITA,48952.0,Intel Core i7 (8th Gen),Not Expandable,8 GB , DDR4 RAM,0.32727272727272727,LED,14 ,UHD 620,256 GB SSD Storage,No HDD,0.10909090909090909, Upto 10 Hrs Battery Life,10.0
3147,HP,46999.0,Intel Core i5 (8th Gen),Not Expandable,8 GB , DDR4 RAM,0.29090909090909095,LED,15.6 ,"GeForce MX110 GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
3152,ASUS,125663.0,Intel Core i9 (8th Gen),Not Expandable,16 GB , DDR4 RAM,0.5272727272727272,LED,15.6 ,"GeForce GTX 1050Ti GPU, 4 GB",1024 GB SSD Storage,No HDD,0.21515151515151515, Upto 9.5 Hrs Battery Life,9.5
3154,Dell,45990.0,Intel Core i5 (12th Gen),Not Expandable,8 GB , DDR4 RAM,0.6,LCD,15 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
3155,Samsung,163990.0,Intel Core Ultra 7,Not Expandable,16 GB LP, LPDDR5X RAM,0.2545454545454545,LED,16 ,Arc,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.5 Hrs Battery Life,7.5
3156,Acer,32990.0,Intel Core i3 (12th Gen),Not Expandable,8 GB , DDR4 RAM,0.21818181818181817,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.0,Upto 6 Hrs Battery Life,6.0
3157,HP,79990.0,Intel Core i7 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.8545454545454546,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 7.45 Hrs Battery Life,7.45
3160,HP,83990.0,Intel Core i7 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.8545454545454546,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",1024 GB SSD Storage,No HDD,0.0,Upto 7.45 Hrs Battery Life,7.45
3163,Lenovo,65422.0,Intel Core i5 (12th Gen), 32 GB Expandable,24 GB , DDR5 RAM ,0.5636363636363636,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.4090909090909091, Upto 6 Hrs Battery Life,6.0
3165,Lenovo,25990.0,Intel Celeron Dual-Core, 8 GB Expandable,8 GB , DDR4 RAM ,0.2,LCD,14 ,UHD 600,512 GB SSD Storage,No HDD,0.0,Upto 9 Hrs Battery Life,9.0
3166,Lenovo,178990.0,Intel Core Ultra 9, 32 GB Expandable,32 GB LP, LPDDR5X RAM ,0.8727272727272727,LCD,16 ,"GeForce RTX 4050 GPU, 6 GB",1024 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
3170,ASUS,52790.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.23636363636363636,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 8 Hrs Battery Life,8.0
3172,Lenovo,76990.0,AMD Octa-Core Ryzen 7,Not Expandable,16 GB LP, LPDDR5X RAM,0.7272727272727273,LCD,14 ,Radeon 780M,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
3175,Lenovo,178990.0,Intel Core Ultra 7, 32 GB Expandable,32 GB LP, LPDDR5X RAM ,0.6181818181818182,LED,14 ,Arc,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
3176,Lenovo,238990.0,Intel Core Ultra 7,Not Expandable,32 GB LP, LPDDR5X RAM,0.7272727272727273,LED,13.3 ,Integrated,1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
3177,HP,83990.0,AMD Octa-Core Ryzen 7, 16 GB Expandable,16 GB LP, LPDDR5X RAM ,0.8727272727272727,LCD,13.3 ,Radeon,512 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
3178,Lenovo,69999.0,Intel Core i5 (11th Gen),Not Expandable,16 GB , DDR4 RAM,0.43636363636363634,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
3179,Dell,58399.0,Intel Core i5 (8th Gen), 16 GB Expandable,4 GB , DDR4 RAM ,0.29090909090909095,LED,14 ,UHD 620,NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
3180,Acer,41990.0,Intel Core i3 (12th Gen),Not Expandable,8 GB LP, LPDDR5 RAM,0.7272727272727273,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.0,Upto 8.50 Hrs Battery Life,8.5
3181,Acer,69990.0,AMD Hexa-Core Ryzen 5,Not Expandable,8 GB , DDR4 RAM,0.5454545454545454,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
3182,HP,55990.0,Intel Core i5 (12th Gen), 8 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,"GeForce RTX 2050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 4 Hrs Battery Life,4.0
3185,Lenovo,50990.0,Intel Core i5 (11th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LED,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 7.5 Hrs Battery Life,7.5
3187,Acer,23420.0,AMD Dual-Core Athlon,Not Expandable,4 GB , DDR4 RAM,0.21818181818181817,LCD,14 ,Radeon Graphics,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 9.5 Hrs Battery Life,9.5
3190,HP,58499.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.6181818181818182,LCD,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
3192,Lenovo,67990.0,AMD Hexa-Core Ryzen 5,Not Expandable,16 GB LP, LPDDR4X RAM,0.38181818181818183,LCD,14 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
3193,Acer,43191.0,Intel Core i5 (11th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LCD,15.6 ,Iris Xe,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 9 Hrs Battery Life,9.0
3195,Dell,73991.0,Intel Core i5 (11th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.4727272727272727,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
3197,Lenovo,64000.0,AMD Hexa-Core Ryzen 5,Not Expandable,8 GB , DDR4 RAM,0.6,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.5151515151515151, Upto 5 Hrs Battery Life,5.0
3198,Dell,73990.0,Intel Core i5 (11th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.4727272727272727,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.1696969696969697, Upto 10 Hrs Battery Life,10.0
3200,Lenovo,26590.0,Intel Celeron Dual-Core Processor, 16 GB Expandable,4 GB , DDR4 RAM ,0.0,LCD,15.6 ,Integrated,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 5 Hrs Battery Life,5.0
3201,Lenovo,66990.0,Intel Core i5 (12th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.36363636363636365,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.0,Upto 4.5 Hrs Battery Life,4.5
3202,Lenovo,25900.0,Intel Celeron Dual-Core Processor,Not Expandable,4 GB , DDR4 RAM,0.0,LCD,15.6 ,Integrated,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
3205,HP,58790.0,AMD Hexa-Core Ryzen 5,Not Expandable,16 GB , DDR4 RAM,0.7636363636363637,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9.30 Hrs Battery Life,9.3
3206,Lenovo,113290.0,Intel Core i5 (12th Gen),Not Expandable,16 GB , DDR4 RAM,0.6,LCD,15.6 ,"GeForce RTX 3050 GPU, 4 GB",512 GB SSD Storage,No HDD,0.5151515151515151, Upto 7 Hrs Battery Life,7.0
3208,Lenovo,61990.0,Intel Core i5 (12th Gen), 8 GB Expandable,8 GB LP, LPDDR4X RAM ,0.6,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
3209,HP,38990.0,Intel Core i3 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10.45 Hrs Battery Life,10.45
3210,Infinix,27490.0,Intel Core i3 (10th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.21818181818181817,LCD,14 ,"UHD GPU, 128 MB",256 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
3212,ASUS,202639.0,AMD Quad-Core Ryzen 7 Processor, 32 GB Expandable,16 GB , DDR4 RAM ,0.0,LCD,17.3 ,"GeForce GTX 1660 Ti GPU, 6 GB",1024 GB SSD Storage,No HDD,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
3213,ASUS,41490.0,Intel Core i3 (12th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.2,LCD,15.6 ,Integrated,512 GB SSD Storage,No HDD,0.12727272727272726, Upto 8 Hrs Battery Life,8.0
3215,HP,42084.0,AMD Hexa-Core Ryzen 5,Not Expandable,16 GB , DDR4 RAM,0.7272727272727273,LCD,15.6 ,Radeon,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
3220,Lenovo,17990.0,AMD Dual-Core A6 APU,Not Expandable,4 GB , DDR4 RAM,0.4727272727272727,LED,15.6 ,Radeon R4,NO SSD,1024 GB HDD Storage,0.0,Upto 5 Hrs Battery Life,5.0
3222,Lenovo,33900.0,Intel Core i3 (11th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.7272727272727273,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 12 Hrs Battery Life,12.0
3223,Xiaomi,31357.0,Intel Core i3 (11th Gen), 8 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LED,15.6 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
3226,ASUS,45990.0,Intel Core i5 (8th Gen),Not Expandable,8 GB , DDR4 RAM,0.29090909090909095,LED,14 ,UHD 620,256 GB SSD Storage,No HDD,0.15151515151515152, Upto 9 Hrs Battery Life,9.0
3232,Microsoft,79990.0,Intel Core i5 (6th Gen),Not Expandable,4 GB , DDR3 RAM,0.43636363636363634,LCD,12.3 ,HD 520,128 GB SSD Storage,No HDD,0.0,Upto 9 Hrs Battery Life,9.0
3240,ASUS,89990.0,Intel Core i7 (8th Gen),Not Expandable,8 GB , DDR3 RAM,0.32727272727272727,LED,13.3 ,"Geforce MX150 GPU, 2 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 14 Hrs Battery Life,14.0
3241,AVITA,26850.0,AMD Dual-Core Ryzen 3,Not Expandable,8 GB , DDR3 RAM,0.4727272727272727,LED,14 ,Radeon Vega 3,256 GB SSD Storage,No HDD,0.0, Upto 8 Hrs Battery Life,8.0
3242,Acer,19790.0,AMD Dual-Core A4 APU,Not Expandable,4 GB , DDR4 RAM,0.41818181818181815,LED,15.6 ,Radeon R3,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 5.5 Hrs Battery Life,5.5
3244,Lenovo,38350.0,Intel Core i3 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LED,14 ,UHD,256 GB SSD Storage,No HDD,0.13636363636363635, Upto 11.5 Hrs Battery Life,11.5
3251,Acer,79999.0,Intel Core i5 (7th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.45454545454545453,LED,15.6 ,"Geforce GTX 1050 Ti GPU, 4 GB",128 GB SSD Storage , 1024 GB HDD Storage,0.4090909090909091, Upto 7 Hrs Battery Life,7.0
3257,LG,69990.0,Intel Core i5 (8th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.29090909090909095,LED,15.6 ,UHD 620,256 GB SSD Storage,No HDD,0.21818181818181817, Upto 21.5 Hrs Battery Life,21.5
3258,HP,83999.0,AMD Octa-Core Ryzen 7, 32 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LCD,16.1 ,"GeForce RTX 3050 Ti GPU, 4 GB",512 GB SSD Storage,No HDD,0.21212121212121213, Upto 9 Hrs Battery Life,9.0
3268,ASUS,50591.0,Intel Core i5 (8th Gen),Not Expandable,8 GB , DDR4 RAM,0.29090909090909095,LED,14 ,UHD 620,256 GB SSD Storage,No HDD,0.15151515151515152, Upto 9 Hrs Battery Life,9.0
3276,LG,76990.0,Intel Core i7 (10th Gen),Not Expandable,8 GB , DDR4 RAM,0.23636363636363636,LED,17 ,Iris Plus,512 GB SSD Storage,No HDD,0.0,Upto 17 Hrs Battery Life,17.0
3277,Lenovo,21820.0,AMD Quad-Core E2 APU,Not Expandable,4 GB , DDR4 RAM,0.32727272727272727,LED,15.6 ,Radeon R2,NO SSD,500 GB HDD Storage,0.13636363636363635, Upto 4 Hrs Battery Life,4.0
3284,Lenovo,23990.0,AMD Dual-Core A9 APU,Not Expandable,4 GB , DDR4 RAM,0.5636363636363636,LED,15.6 ,Radeon R5,NO SSD,1024 GB HDD Storage,0.09090909090909091, Upto 6 Hrs Battery Life,6.0
3286,Lenovo,58244.0,Intel Core i5 (8th Gen),Not Expandable,8 GB , DDR4 RAM,0.41818181818181815,LED,15.6 ,"Geforce GTX 1050 GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.4090909090909091, Upto 8 Hrs Battery Life,8.0
3290,MSI,94990.0,Intel Core i7 (8th Gen),Not Expandable,16 GB , DDR4 RAM,0.32727272727272727,LED,14 ,"GeForce MX150 GPU, 2 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 10 Hrs Battery Life,10.0
3293,Lenovo,73683.0,Intel Core i5 (7th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.45454545454545453,LED,14 ,HD 620,256 GB SSD Storage,No HDD,0.10606060606060606, Upto 10 Hrs Battery Life,10.0
3297,Acer,85800.0,Intel Core i5 (8th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.41818181818181815,LED,15.6 ,"Geforce GTX 1050Ti GPU, 4 GB",128 GB SSD Storage , 1024 GB HDD Storage,0.4090909090909091, Upto 7 Hrs Battery Life,7.0
3298,ASUS,28975.0,AMD Dual-Core Ryzen 3, 16 GB Expandable,4 GB , DDR4 RAM ,0.45454545454545453,LED,15.6 ,Radeon Vega 3,NO SSD,1024 GB HDD Storage,0.12727272727272726, Upto 8 Hrs Battery Life,8.0
3299,HP,31041.0,Intel Core i3 (6th Gen), 8 GB Expandable,4 GB , DDR3 RAM ,0.36363636363636365,LED,15.6 ,HD 5500,NO SSD,1024 GB HDD Storage,0.0,Upto 5 Hrs Battery Life,5.0
3304,Lenovo,32927.0,Intel Core i5 (7th Gen),Not Expandable,8 GB , DDR4 RAM,0.45454545454545453,LED,15.6 ,"GeForce 940MX GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 5 Hrs Battery Life,5.0
3306,ASUS,34225.0,Intel Core i3 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.21818181818181817,LED,15.6 ,UHD,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
3309,ASUS,18499.0,Intel Celeron Dual-Core, 12 GB Expandable,4 GB , DDR4 RAM ,0.2,LED,15.6 ,UHD 600,NO SSD,1024 GB HDD Storage,0.1, Upto 18 Hrs Battery Life,18.0
3312,Realme,43990.0,Intel Core i5 (11th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.43636363636363634,LCD,14 ,Iris Xe,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
3317,ASUS,30443.0,AMD Quad-Core Ryzen 5, 12 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LED,14 ,Radeon Vega 8,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
3325,Infinix,34990.0,Intel Core i3 (10th Gen),Not Expandable,8 GB LP, LPDDR4X RAM,0.21818181818181817,LCD,14 ,UHD,256 GB SSD Storage,No HDD,0.19696969696969696, Upto 13 Hrs Battery Life,13.0
3326,Lenovo,24990.0,Intel Core i3 (7th Gen),Not Expandable,4 GB , DDR4 RAM,0.41818181818181815,LED,15.6 ,HD 620,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 5 Hrs Battery Life,5.0
3327,Acer,36975.0,Intel Core i5 (8th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.29090909090909095,LED,15.6 ,"GeForce MX250 GPU, 2 GB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 9 Hrs Battery Life,9.0
3330,Lenovo,26990.0,Intel Core i3 (6th Gen), 16 GB Expandable,4 GB , DDR4 RAM ,0.36363636363636365,LED,15.6 ,HD 520,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 5 Hrs Battery Life,5.0
3333,HP,41391.0,Intel Core i3 (8th Gen),Not Expandable,4 GB , DDR4 RAM,0.38181818181818183,LED,14 ,UHD 620,256 GB SSD Storage,No HDD,0.12424242424242424, Upto 10 Hrs Battery Life,10.0
3336,Dell,25383.0,Intel Core i3 (6th Gen), 8 GB Expandable,4 GB , DDR4 RAM ,0.36363636363636365,LED,14.0 ,HD 520,NO SSD,1024 GB HDD Storage,0.0,Upto 5 Hrs Battery Life,5.0
3338,Lenovo,30627.0,Intel Core i5 (6th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.41818181818181815,LED,15.6 ,"GeForce N16V-GMR1 GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.0,Upto 5 Hrs Battery Life,5.0
3348,Micromax,17999.0,Intel Atom Quad-Core, 64 GB Expandable,2 GB , DDR3 RAM ,0.23636363636363636,LCD,11.6 ,HD,32 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
3352,HP,24943.0,Intel Pentium Quad-Core, 8 GB Expandable,4 GB , DDR3 RAM ,0.29090909090909095,LED,15.6 ,HD 405,NO SSD,1024 GB HDD Storage,0.12424242424242424, Upto 5 Hrs Battery Life,5.0
3354,HP,24990.0,AMD Dual-Core A9 APU,Not Expandable,4 GB , DDR4 RAM,0.5454545454545454,LED,15.6 ,Radeon R5,NO SSD,1024 GB HDD Storage,0.12424242424242424, Upto 11 Hrs Battery Life,11.0
3356,Acer,15990.0,Intel Celeron Dual-Core, 8 GB Expandable,2 GB , DDR3 RAM ,0.29090909090909095,LED,15.6 ,HD Graphics,NO SSD,500 GB HDD Storage,0.13636363636363635, Upto 6 Hrs Battery Life,6.0
3361,Acer,55490.0,Intel Core i5 (9th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.43636363636363634,LED,15.6 ,"GeForce GTX 1050 GPU, 3 GB",NO SSD,1024 GB HDD Storage,0.0,Upto 11 Hrs Battery Life,11.0
3364,HP,42990.0,Intel Core i3 (11th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.7636363636363637,LED,15.6 ,UHD,NO SSD,1024 GB HDD Storage,0.12424242424242424, Upto 12 Hrs Battery Life,12.0
3367,Acer,28990.0,Intel Core i3 (7th Gen), 12 GB Expandable,4 GB , DDR4 RAM ,0.49090909090909096,LED,15.6 ,HD 620,NO SSD,500 GB HDD Storage,0.13636363636363635, Upto 6.5 Hrs Battery Life,6.5
3368,HP,40990.0,Intel Core i5 (8th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.29090909090909095,LED,15.6 ,UHD 620,NO SSD,1024 GB HDD Storage,0.12424242424242424, Upto 11.5 Hrs Battery Life,11.5
3369,Dell,31179.0,Intel Core i3 (11th Gen),Not Expandable,8 GB , DDR4 RAM,0.3090909090909091,LED,14 ,UHD,256 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
3370,Acer,40990.0,Intel Core i5 (7th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.45454545454545453,LED,15.6 ,"Geforce MX130 GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
3372,Acer,56666.0,Intel Core i5 (7th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.45454545454545453,LED,15.6 ,"Geforce MX130 GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 7 Hrs Battery Life,7.0
3377,Lenovo,62490.0,AMD Hexa-Core Ryzen 5, 16 GB Expandable,8 GB , DDR4 RAM ,0.5454545454545454,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",256 GB SSD Storage , 1024 GB HDD Storage,0.4090909090909091, Upto 6.7 Hrs Battery Life,6.7
3378,Lenovo,30990.0,Intel Core i3 (6th Gen),Not Expandable,4 GB , DDR4 RAM,0.36363636363636365,LED,15.6 ,HD 520,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 5 Hrs Battery Life,5.0
3379,Lenovo,29707.0,Intel Core i3 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LED,15.6 ,UHD,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 9 Hrs Battery Life,9.0
3383,Samsung,71310.0,Intel Celeron Dual-Core,Not Expandable,4 GB LP, LPDDR3 RAM,0.29090909090909095,LED,11.6 ,HD Graphics,64 GB SSD Storage,No HDD,0.1, Upto 11 Hrs Battery Life,11.0
3384,Acer,43990.0,AMD Quad-Core Ryzen 5,Not Expandable,8 GB , DDR4 RAM,0.36363636363636365,LED,15.6 ,Radeon Vega 8,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 8 Hrs Battery Life,8.0
3387,Nokia,42917.0,Intel Core i5 (10th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.29090909090909095,LED,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 8 Hrs Battery Life,8.0
3388,Acer,38631.0,AMD Quad-Core Ryzen 5, 16 GB Expandable,8 GB , DDR4 RAM ,0.36363636363636365,LED,15.6 ,Radeon Vega 8,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 8 Hrs Battery Life,8.0
3394,HP,27990.0,AMD Dual-Core Athlon,Not Expandable,4 GB , DDR4 RAM,0.41818181818181815,LED,15.6 ,Radeon,NO SSD,1024 GB HDD Storage,0.12424242424242424, Upto 6 Hrs Battery Life,6.0
3399,Dell,24490.0,Intel Pentium Quad-Core, 16 GB Expandable,4 GB , DDR4 RAM ,0.2,LED,15.6 ,UHD 605,256 GB SSD Storage,No HDD,0.0,Upto 8 Hrs Battery Life,8.0
3403,HP,50176.0,Intel Core i5 (6th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.41818181818181815,LED,15.6 ,"Radeon R5 M430 GPU, 4 GB",NO SSD,1024 GB HDD Storage,0.19696969696969696, Upto 6 Hrs Battery Life,6.0
3414,AVITA,38990.0,Intel Core i5 (8th Gen),Not Expandable,8 GB , DDR3 RAM,0.29090909090909095,LED,13.3 ,UHD 620,256 GB SSD Storage,No HDD,0.0,Upto 10 Hrs Battery Life,10.0
3417,Lenovo,33111.0,Intel Core i3 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.38181818181818183,LCD,15.6 ,UHD,512 GB SSD Storage,No HDD,0.13636363636363635, Upto 11.5 Hrs Battery Life,11.5
3419,Infinix,27790.0,Intel Core i3 (10th Gen),Not Expandable,8 GB , DDR4 RAM,0.21818181818181817,LCD,14 ,"UHD GPU, 128 MB",512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11 Hrs Battery Life,11.0
3420,AVITA,34990.0,Intel Core i5 (8th Gen),Not Expandable,8 GB , DDR3 RAM,0.29090909090909095,LED,14 ,UHD 620,256 GB SSD Storage,No HDD,0.10909090909090909, Upto 10 Hrs Battery Life,10.0
3423,ASUS,45990.0,Intel Core i5 (8th Gen), 16 GB Expandable,8 GB , DDR4 RAM ,0.29090909090909095,LED,15.6 ,"GeForce GT 940MX GPU, 2 GB",NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 3 Hrs Battery Life,3.0
3424,Dell,28990.0,AMD Dual-Core Ryzen 3, 16 GB Expandable,8 GB , DDR4 RAM ,0.4727272727272727,LED,15.6 ,Radeon Vega,256 GB SSD Storage,No HDD,0.0,Upto 7 Hrs Battery Life,7.0
3425,Lenovo,58990.0,Intel Core i5 (10th Gen),Not Expandable,8 GB , DDR4 RAM,0.18181818181818182,LED,14 ,UHD,512 GB SSD Storage,No HDD,0.19696969696969696, Upto 11.1 Hrs Battery Life,11.1
3426,Acer,38079.0,Intel Core i5 (11th Gen) Processor,Not Expandable,8 GB , DDR4 RAM,0.0,LED,15.6 ,Iris Xe,NO SSD,1024 GB HDD Storage,0.13636363636363635, Upto 9.5 Hrs Battery Life,9.5
3428,Acer,22999.0,Intel Pentium Quad-Core,Not Expandable,4 GB , DDR3 RAM,0.2,LED,15.6 ,HD 505,NO SSD,500 GB HDD Storage,0.13636363636363635, Upto 6.5 Hrs Battery Life,6.5
3436,Lenovo,36490.0,Intel Core i3 (10th Gen), 12 GB Expandable,8 GB , DDR4 RAM ,0.21818181818181817,LED,15.6 ,UHD,256 GB SSD Storage,No HDD,0.10606060606060606, Upto 6 Hrs Battery Life,6.0
3437,Apple,170990.0,Apple M1 Pro,Not Expandable,16 GB RAM, RAM,0.41818181818181815,LCD,16.2 ,M1,1024 GB SSD Storage,No HDD,0.42424242424242425, Upto 21 Hrs Battery Life,21.0
3444,Lenovo,26990.0,AMD Dual-Core Ryzen 3, 8 GB Expandable,4 GB , DDR4 RAM ,0.45454545454545453,LED,15.6 ,Radeon Vega 3,NO SSD,1024 GB HDD Storage,0.0,Upto 5 Hrs Battery Life,5.0
3450,HP,32990.0,AMD Dual-Core Ryzen 3, 16 GB Expandable,4 GB , DDR4 RAM ,0.4727272727272727,LED,15.6 ,Radeon Vega,NO SSD,1024 GB HDD Storage,0.0,Upto 12 Hrs Battery Life,12.0
3456,HP,65500.0,Intel Core i5 (11th Gen), 16 GB Expandable,16 GB , DDR4 RAM ,0.7636363636363637,LED,15.6 ,"GeForce MX450 GPU, 2 GB",512 GB SSD Storage,No HDD,0.12424242424242424, Upto 8 Hrs Battery Life,8.0
3457,Acer,69990.0,Intel Core i7 (9th Gen), 32 GB Expandable,8 GB , DDR4 RAM ,0.4727272727272727,LED,15.6 ,"GeForce GTX 1650 GPU, 4 GB",256 GB SSD Storage , 1024 GB HDD Storage,0.4090909090909091, Upto 11 Hrs Battery Life,11.0
3466,Acer,115490.0,Intel Core i7 (8th Gen), 32 GB Expandable,16 GB , DDR4 RAM ,0.4,LED,15.6 ,"GeForce GTX 1060 GPU, 6 GB",128 GB SSD Storage , 1024 GB HDD Storage,0.5454545454545454, Upto 5 Hrs Battery Life,5.0
